variable	sitID	year
Osteospermum_monolifera	16_4	2002
Osteospermum_monolifera	18_1	2002
Osteospermum_monolifera	18_2	2002
Osteospermum_monolifera	18_3	2002
Osteospermum_monolifera	19_2	2002
Osteospermum_monolifera	19_3	2002
Osteospermum_monolifera	20_1	2002
Osteospermum_monolifera	25_1	2002
Osteospermum_monolifera	26_1	2002
Osteospermum_monolifera	28_1	2002
Osteospermum_monolifera	29_3	2002
Osteospermum_monolifera	30_4	2002
Osteospermum_monolifera	33_1	2002
Osteospermum_monolifera	46_5	2002
Osteospermum_monolifera	49_1	2002
Osteospermum_monolifera	49_2	2002
Osteospermum_monolifera	49_3	2002
Osteospermum_monolifera	10_3	2008
Osteospermum_monolifera	11_1	2008
Osteospermum_monolifera	13_1	2008
Osteospermum_monolifera	14_1	2008
Osteospermum_monolifera	16_1	2008
Osteospermum_monolifera	17_1	2008
Osteospermum_monolifera	17_5	2008
Osteospermum_monolifera	18_1	2008
Osteospermum_monolifera	19_6	2008
Osteospermum_monolifera	24_1	2008
Osteospermum_monolifera	25_1	2008
Osteospermum_monolifera	28_1	2008
Osteospermum_monolifera	29_3	2008
Osteospermum_monolifera	30_4	2008
Osteospermum_monolifera	32_6	2008
Osteospermum_monolifera	33_1	2008
Osteospermum_monolifera	41_3	2008
Osteospermum_monolifera	42_3	2008
Osteospermum_monolifera	43_2	2008
Osteospermum_monolifera	44_1	2008
Osteospermum_monolifera	44_3	2008
Osteospermum_monolifera	44_4	2008
Osteospermum_monolifera	47_1	2008
Osteospermum_monolifera	49_1	2008
Osteospermum_monolifera	50_1	2008
Osteospermum_monolifera	52_3	2008
Osteospermum_monolifera	25_1	2011
Osteospermum_monolifera	28_1	2011
Osteospermum_monolifera	30_4	2011
Osteospermum_monolifera	41_3	2011
Osteospermum_monolifera	52_1	2011
Osteospermum_monolifera	8_4	2014
Osteospermum_monolifera	18_1	2014
Osteospermum_monolifera	24_1	2014
Osteospermum_monolifera	25_2	2014
Osteospermum_monolifera	28_1	2014
Osteospermum_monolifera	29_1	2014
Osteospermum_monolifera	41_4	2014
Osteospermum_monolifera	43_1	2014
Osteospermum_monolifera	47_2	2014
Osteospermum_monolifera	48_1	2014
Osteospermum_monolifera	52_1	2014
Osteospermum_monolifera	1_4_7	2002
Osteospermum_monolifera	1_5_9	2002
Osteospermum_monolifera	6_2_3	2002
Osteospermum_monolifera	9_1_1	2002
Osteospermum_monolifera	9_2_4	2002
Osteospermum_monolifera	9_3_5	2002
Osteospermum_monolifera	9_3_6	2002
Osteospermum_monolifera	9_5_9	2002
Osteospermum_monolifera	9_6_12	2002
Osteospermum_monolifera	10_2_3	2002
Osteospermum_monolifera	11_2_4	2002
Osteospermum_monolifera	11_3_6	2002
Osteospermum_monolifera	11_4_7	2002
Osteospermum_monolifera	11_4_8	2002
Osteospermum_monolifera	12_3_5	2002
Osteospermum_monolifera	12_3_6	2002
Osteospermum_monolifera	14_2_3	2002
Osteospermum_monolifera	14_3_5	2002
Osteospermum_monolifera	14_5_10	2002
Osteospermum_monolifera	14_6_12	2002
Osteospermum_monolifera	18_4_7	2002
Osteospermum_monolifera	18_5_9	2002
Osteospermum_monolifera	18_6_12	2002
Osteospermum_monolifera	39_5_10	2002
Osteospermum_monolifera	49_2_3	2002
Osteospermum_monolifera	49_2_4	2002
Osteospermum_monolifera	49_3_5	2002
Osteospermum_monolifera	49_5_9	2002
Osteospermum_monolifera	49_5_10	2002
Osteospermum_monolifera	11_2_4	2008
Osteospermum_monolifera	11_3_6	2008
Osteospermum_monolifera	11_4_8	2008
Osteospermum_monolifera	14_3_5	2008
Osteospermum_monolifera	14_5_10	2008
Osteospermum_monolifera	14_6_11	2008
Osteospermum_monolifera	14_6_12	2008
Osteospermum_monolifera	15_4_7	2008
Osteospermum_monolifera	16_1_1	2008
Osteospermum_monolifera	16_3_6	2008
Osteospermum_monolifera	16_6_12	2008
Osteospermum_monolifera	18_1_1	2008
Osteospermum_monolifera	18_3_5	2008
Osteospermum_monolifera	18_3_6	2008
Osteospermum_monolifera	18_4_7	2008
Osteospermum_monolifera	18_4_8	2008
Osteospermum_monolifera	18_5_10	2008
Osteospermum_monolifera	18_5_9	2008
Osteospermum_monolifera	18_6_11	2008
Osteospermum_monolifera	18_6_12	2008
Osteospermum_monolifera	24_3_6	2008
Osteospermum_monolifera	24_5_9	2008
Osteospermum_monolifera	25_3_5	2008
Osteospermum_monolifera	25_5_9	2008
Osteospermum_monolifera	28_1_1	2008
Osteospermum_monolifera	41_4_7	2008
Osteospermum_monolifera	41_5_9	2008
Osteospermum_monolifera	42_4_8	2008
Osteospermum_monolifera	42_6_12	2008
Osteospermum_monolifera	43_4_7	2008
Osteospermum_monolifera	43_5_9	2008
Osteospermum_monolifera	44_3_6	2008
Osteospermum_monolifera	47_1_1	2008
Osteospermum_monolifera	49_1_1	2008
Osteospermum_monolifera	49_2_3	2008
Osteospermum_monolifera	49_2_4	2008
Osteospermum_monolifera	49_3_5	2008
Osteospermum_monolifera	49_5_10	2008
Osteospermum_monolifera	49_5_9	2008
Osteospermum_monolifera	49_6_11	2008
Osteospermum_monolifera	50_1_1	2008
Osteospermum_monolifera	50_2_4	2008
Osteospermum_monolifera	50_4_7	2008
Osteospermum_monolifera	25_1_1	2011
Osteospermum_monolifera	25_6_11	2011
Osteospermum_monolifera	28_1_1	2011
Osteospermum_monolifera	41_4_7	2011
Osteospermum_monolifera	18_2_4	2014
Osteospermum_monolifera	18_3_6	2014
Osteospermum_monolifera	18_4_7	2014
Osteospermum_monolifera	18_4_8	2014
Osteospermum_monolifera	18_5_9	2014
Osteospermum_monolifera	18_5_10	2014
Osteospermum_monolifera	18_6_11	2014
Osteospermum_monolifera	18_6_12	2014
Osteospermum_monolifera	24_1_1	2014
Osteospermum_monolifera	24_1_2	2014
Osteospermum_monolifera	24_2_3	2014
Osteospermum_monolifera	24_3_5	2014
Osteospermum_monolifera	24_3_6	2014
Osteospermum_monolifera	24_4_8	2014
Osteospermum_monolifera	24_5_9	2014
Osteospermum_monolifera	25_1_1	2014
Osteospermum_monolifera	25_2_3	2014
Osteospermum_monolifera	28_1_1	2014
Osteospermum_monolifera	29_2_3	2014
Osteospermum_monolifera	41_6_11	2014
Osteospermum_monolifera	43_4_7	2014
Osteospermum_monolifera	43_4_8	2014
Osteospermum_monolifera	43_5_9	2014
Osteospermum_monolifera	43_6_11	2014
Osteospermum_monolifera	48_2_4	2014
Osteospermum_monolifera	49_2_3	2014
Osteospermum_monolifera	49_2_4	2014
Osteospermum_monolifera	49_5_10	2014
Osteospermum_monolifera	50_4_7	2014
Chrysitrix_capensis	34_3	2002
Chrysitrix_capensis	34_2	2014
Chrysocoma_coma.aurea	11_1	2002
Chrysocoma_coma.aurea	12_2	2002
Chrysocoma_coma.aurea	12_6	2002
Chrysocoma_coma.aurea	30_4	2002
Chrysocoma_coma.aurea	48_2	2002
Chrysocoma_coma.aurea	49_1	2002
Chrysocoma_coma.aurea	49_2	2002
Chrysocoma_coma.aurea	6_6	2008
Chrysocoma_coma.aurea	10_5	2008
Chrysocoma_coma.aurea	13_2	2008
Chrysocoma_coma.aurea	16_1	2008
Chrysocoma_coma.aurea	17_5	2008
Chrysocoma_coma.aurea	19_1	2008
Chrysocoma_coma.aurea	20_1	2008
Chrysocoma_coma.aurea	28_1	2008
Chrysocoma_coma.aurea	33_1	2008
Chrysocoma_coma.aurea	42_1	2008
Chrysocoma_coma.aurea	43_1	2008
Chrysocoma_coma.aurea	48_3	2008
Chrysocoma_coma.aurea	49_1	2008
Chrysocoma_coma.aurea	28_1	2011
Chrysocoma_coma.aurea	48_4	2011
Chrysocoma_coma.aurea	28_1	2014
Chrysocoma_coma.aurea	30_5	2014
Chrysocoma_coma.aurea	43_6	2014
Chrysocoma_coma.aurea	11_1_1	2002
Chrysocoma_coma.aurea	12_4_8	2002
Chrysocoma_coma.aurea	12_6_12	2002
Chrysocoma_coma.aurea	10_5_9	2008
Chrysocoma_coma.aurea	16_3_6	2008
Chrysocoma_coma.aurea	28_2_3	2008
Chrysocoma_coma.aurea	49_1_1	2008
Chrysocoma_coma.aurea	49_1_2	2008
Chrysocoma_coma.aurea	49_2_4	2008
Chrysocoma_coma.aurea	49_3_5	2008
Chrysocoma_coma.aurea	49_3_6	2008
Chrysocoma_coma.aurea	49_4_7	2008
Chrysocoma_coma.aurea	49_4_8	2008
Chrysocoma_coma.aurea	49_5_9	2008
Chrysocoma_coma.aurea	49_6_11	2008
Chrysocoma_coma.aurea	50_4_8	2008
Chrysocoma_coma.aurea	28_2_3	2014
Chrysocoma_coma.aurea	28_6_11	2014
Chrysocoma_coma.aurea	49_1_1	2014
Chrysocoma_coma.aurea	49_6_12	2014
Cineraria_geifolia	16_1	2002
Cineraria_geifolia	16_2	2002
Cineraria_geifolia	18_1	2002
Cineraria_geifolia	18_2	2002
Cineraria_geifolia	19_3	2002
Cineraria_geifolia	18_1	2008
Cineraria_geifolia	19_6	2008
Cineraria_geifolia	24_1	2008
Cineraria_geifolia	29_1	2008
Cineraria_geifolia	18_1	2014
Cineraria_geifolia	19_3_5	2002
Cineraria_geifolia	18_2_3	2008
Cineraria_geifolia	18_2_4	2008
Cineraria_geifolia	18_3_5	2008
Cineraria_geifolia	24_1_2	2008
Cineraria_geifolia	29_1_2	2008
Cineraria_geifolia	29_2_4	2008
Cineraria_geifolia	29_3_6	2008
Cineraria_geifolia	29_4_7	2008
Cineraria_geifolia	29_5_9	2008
Cineraria_geifolia	18_2_3	2014
Cineraria_geifolia	18_2_4	2014
Cineraria_geifolia	18_3_5	2014
Cineraria_geifolia	24_1_2	2014
Cineraria_geifolia	29_3_6	2014
Cineraria_geifolia	29_4_7	2014
Cineraria_geifolia	29_5_9	2014
Cineraria_geifolia	29_6_11	2014
Cineraria_geifolia	29_6_12	2014
Cissampelos_capensis	16_1	2002
Cissampelos_capensis	18_3	2002
Cissampelos_capensis	19_4	2002
Cissampelos_capensis	26_3	2002
Cissampelos_capensis	29_1	2002
Cissampelos_capensis	29_2	2002
Cissampelos_capensis	29_3	2002
Cissampelos_capensis	50_1	2002
Cissampelos_capensis	52_5	2002
Cissampelos_capensis	9_5	2008
Cissampelos_capensis	16_1	2008
Cissampelos_capensis	25_4	2008
Cissampelos_capensis	29_2	2008
Cissampelos_capensis	50_1	2008
Cissampelos_capensis	52_5	2008
Cissampelos_capensis	25_4	2011
Cissampelos_capensis	52_5	2011
Cissampelos_capensis	29_2	2014
Cissampelos_capensis	52_2	2014
Cissampelos_capensis	29_5_10	2002
Cissampelos_capensis	29_3_6	2014
Cissampelos_capensis	29_4_7	2014
Cleretum_herrei	1_2	2002
Cleretum_herrei	3_1	2002
Cleretum_herrei	4_2	2002
Cleretum_herrei	5_3	2002
Cleretum_herrei	9_4	2002
Cleretum_herrei	11_1	2002
Cleretum_herrei	11_2	2002
Cleretum_herrei	11_3	2002
Cleretum_herrei	12_6	2002
Cleretum_herrei	22_4	2002
Cleretum_herrei	24_1	2002
Cleretum_herrei	25_4	2002
Cleretum_herrei	43_1	2002
Cleretum_herrei	44_5	2002
Cleretum_herrei	49_4	2002
Cleretum_herrei	50_1	2002
Cleretum_herrei	50_6	2002
Cleretum_herrei	52_1	2002
Cleretum_herrei	52_2	2002
Cleretum_herrei	52_3	2002
Cleretum_herrei	11_4	2008
Cleretum_herrei	3_5_9	2002
Cleretum_herrei	9_3_5	2002
Cleretum_herrei	9_4_7	2002
Cleretum_herrei	11_2_3	2002
Cleretum_herrei	11_2_4	2002
Cleretum_herrei	11_3_5	2002
Cleretum_herrei	11_4_7	2002
Cleretum_herrei	11_5_9	2002
Cleretum_herrei	11_6_11	2002
Cleretum_herrei	12_2_3	2002
Cleretum_herrei	12_4_7	2002
Cleretum_herrei	52_1_2	2002
Cleretum_herrei	52_3_5	2002
Cleretum_sp1	12_1	2002
Cleretum_sp1	52_2	2002
Cliffortia_atrata	2_2	2002
Cliffortia_atrata	2_3	2002
Cliffortia_atrata	3_1	2002
Cliffortia_atrata	3_2	2002
Cliffortia_atrata	3_3	2002
Cliffortia_atrata	4_2	2002
Cliffortia_atrata	4_3	2002
Cliffortia_atrata	6_1	2002
Cliffortia_atrata	6_2	2002
Cliffortia_atrata	6_3	2002
Cliffortia_atrata	7_1	2002
Cliffortia_atrata	7_3	2002
Cliffortia_atrata	10_3	2002
Cliffortia_atrata	28_2	2002
Cliffortia_atrata	30_2	2002
Cliffortia_atrata	30_3	2002
Cliffortia_atrata	35_1	2002
Cliffortia_atrata	35_2	2002
Cliffortia_atrata	37_1	2002
Cliffortia_atrata	37_3	2002
Cliffortia_atrata	38_1	2002
Cliffortia_atrata	39_4	2002
Cliffortia_atrata	40_1	2002
Cliffortia_atrata	40_2	2002
Cliffortia_atrata	40_3	2002
Cliffortia_atrata	2_1	2008
Cliffortia_atrata	4_1	2008
Cliffortia_atrata	6_1	2008
Cliffortia_atrata	28_4	2008
Cliffortia_atrata	38_1	2008
Cliffortia_atrata	40_1	2008
Cliffortia_atrata	41_6	2008
Cliffortia_atrata	40_3	2011
Cliffortia_atrata	41_1	2011
Cliffortia_atrata	2_1	2014
Cliffortia_atrata	3_1	2014
Cliffortia_atrata	6_1	2014
Cliffortia_atrata	25_1	2014
Cliffortia_atrata	28_5	2014
Cliffortia_atrata	39_1	2014
Cliffortia_atrata	40_1	2014
Cliffortia_atrata	2_1_1	2002
Cliffortia_atrata	4_3_5	2002
Cliffortia_atrata	4_4_8	2002
Cliffortia_atrata	4_5_9	2002
Cliffortia_atrata	6_1_1	2002
Cliffortia_atrata	6_2_3	2002
Cliffortia_atrata	6_2_4	2002
Cliffortia_atrata	6_3_6	2002
Cliffortia_atrata	6_4_8	2002
Cliffortia_atrata	6_5_9	2002
Cliffortia_atrata	6_5_10	2002
Cliffortia_atrata	6_6_12	2002
Cliffortia_atrata	30_2_4	2002
Cliffortia_atrata	30_4_8	2002
Cliffortia_atrata	35_1_1	2002
Cliffortia_atrata	35_2_3	2002
Cliffortia_atrata	35_4_8	2002
Cliffortia_atrata	35_5_10	2002
Cliffortia_atrata	35_6_12	2002
Cliffortia_atrata	37_6_12	2002
Cliffortia_atrata	38_5_10	2002
Cliffortia_atrata	39_4_7	2002
Cliffortia_atrata	40_5_10	2002
Cliffortia_atrata	2_1_1	2008
Cliffortia_atrata	30_5_9	2008
Cliffortia_atrata	35_1_1	2008
Cliffortia_atrata	35_1_2	2008
Cliffortia_atrata	35_2_3	2008
Cliffortia_atrata	35_3_5	2008
Cliffortia_atrata	35_4_8	2008
Cliffortia_atrata	35_5_10	2008
Cliffortia_atrata	35_6_12	2008
Cliffortia_atrata	37_3_5	2008
Cliffortia_atrata	37_6_12	2008
Cliffortia_atrata	38_1_2	2008
Cliffortia_atrata	38_5_10	2008
Cliffortia_atrata	39_1_2	2008
Cliffortia_atrata	39_4_7	2008
Cliffortia_atrata	6_1_1	2008
Cliffortia_atrata	6_1_2	2008
Cliffortia_atrata	6_2_4	2008
Cliffortia_atrata	6_3_5	2008
Cliffortia_atrata	6_3_6	2008
Cliffortia_atrata	6_4_8	2008
Cliffortia_atrata	6_5_10	2008
Cliffortia_atrata	6_5_9	2008
Cliffortia_atrata	6_6_12	2008
Cliffortia_atrata	39_1_2	2011
Cliffortia_atrata	39_4_7	2011
Cliffortia_atrata	41_1_1	2011
Cliffortia_atrata	2_1_1	2014
Cliffortia_atrata	3_2_3	2014
Cliffortia_atrata	3_3_6	2014
Cliffortia_atrata	35_2_3	2014
Cliffortia_atrata	35_3_5	2014
Cliffortia_atrata	35_4_8	2014
Cliffortia_atrata	35_5_10	2014
Cliffortia_atrata	35_6_11	2014
Cliffortia_atrata	35_6_12	2014
Cliffortia_atrata	38_1_2	2014
Cliffortia_atrata	38_5_10	2014
Cliffortia_atrata	39_4_7	2014
Cliffortia_atrata	40_3_5	2014
Cliffortia_atrata	6_1_1	2014
Cliffortia_atrata	6_1_2	2014
Cliffortia_atrata	6_2_4	2014
Cliffortia_atrata	6_3_5	2014
Cliffortia_atrata	6_3_6	2014
Cliffortia_atrata	6_4_7	2014
Cliffortia_atrata	6_4_8	2014
Cliffortia_atrata	6_5_9	2014
Cliffortia_atrata	6_5_10	2014
Cliffortia_atrata	6_6_11	2014
Cliffortia_atrata	6_6_12	2014
Cliffortia_falcata	41_1	2002
Cliffortia_falcata	41_2	2002
Cliffortia_falcata	43_1	2002
Cliffortia_falcata	43_2	2002
Cliffortia_falcata	43_3	2002
Cliffortia_falcata	44_3	2002
Cliffortia_falcata	28_5	2008
Cliffortia_falcata	41_1	2008
Cliffortia_falcata	43_1	2008
Cliffortia_falcata	44_3	2008
Cliffortia_falcata	41_1	2011
Cliffortia_falcata	28_5	2014
Cliffortia_falcata	41_1	2014
Cliffortia_falcata	43_1	2014
Cliffortia_falcata	43_2_4	2002
Cliffortia_falcata	43_5_10	2002
Cliffortia_falcata	43_6_12	2002
Cliffortia_falcata	41_5_10	2008
Cliffortia_falcata	41_1_2	2011
Cliffortia_falcata	41_2_3	2011
Cliffortia_falcata	41_5_10	2011
Cliffortia_falcata	41_1_1	2014
Cliffortia_falcata	41_1_2	2014
Cliffortia_falcata	41_2_3	2014
Cliffortia_falcata	41_2_4	2014
Cliffortia_falcata	41_5_10	2014
Cliffortia_falcata	41_6_12	2014
Cliffortia_falcata	43_4_8	2014
Cliffortia_falcata	43_5_10	2014
Cliffortia_filifolia	4_4	2002
Cliffortia_filifolia	7_2	2002
Cliffortia_filifolia	9_2	2002
Cliffortia_filifolia	10_1	2002
Cliffortia_filifolia	13_2	2002
Cliffortia_filifolia	14_1	2002
Cliffortia_filifolia	14_2	2002
Cliffortia_filifolia	14_3	2002
Cliffortia_filifolia	24_1	2002
Cliffortia_filifolia	24_2	2002
Cliffortia_filifolia	25_1	2002
Cliffortia_filifolia	25_2	2002
Cliffortia_filifolia	26_1	2002
Cliffortia_filifolia	32_1	2002
Cliffortia_filifolia	32_2	2002
Cliffortia_filifolia	32_3	2002
Cliffortia_filifolia	33_1	2002
Cliffortia_filifolia	33_2	2002
Cliffortia_filifolia	33_3	2002
Cliffortia_filifolia	48_1	2002
Cliffortia_filifolia	48_2	2002
Cliffortia_filifolia	51_1	2002
Cliffortia_filifolia	1_1	2008
Cliffortia_filifolia	3_1	2008
Cliffortia_filifolia	7_1	2008
Cliffortia_filifolia	9_1	2008
Cliffortia_filifolia	10_5	2008
Cliffortia_filifolia	11_1	2008
Cliffortia_filifolia	13_2	2008
Cliffortia_filifolia	14_1	2008
Cliffortia_filifolia	28_5	2008
Cliffortia_filifolia	32_1	2008
Cliffortia_filifolia	33_3	2008
Cliffortia_filifolia	48_1	2008
Cliffortia_filifolia	25_3	2011
Cliffortia_filifolia	28_2	2011
Cliffortia_filifolia	41_6	2011
Cliffortia_filifolia	48_1	2011
Cliffortia_filifolia	1_1	2014
Cliffortia_filifolia	3_5	2014
Cliffortia_filifolia	7_2	2014
Cliffortia_filifolia	10_1	2014
Cliffortia_filifolia	28_2	2014
Cliffortia_filifolia	41_1	2014
Cliffortia_filifolia	1_1_1	2002
Cliffortia_filifolia	1_1_2	2002
Cliffortia_filifolia	1_2_3	2002
Cliffortia_filifolia	1_3_5	2002
Cliffortia_filifolia	3_1_2	2002
Cliffortia_filifolia	3_2_4	2002
Cliffortia_filifolia	4_6_11	2002
Cliffortia_filifolia	7_1_2	2002
Cliffortia_filifolia	9_2_4	2002
Cliffortia_filifolia	10_1_2	2002
Cliffortia_filifolia	10_5_9	2002
Cliffortia_filifolia	10_6_11	2002
Cliffortia_filifolia	11_5_9	2002
Cliffortia_filifolia	14_1_1	2002
Cliffortia_filifolia	14_1_2	2002
Cliffortia_filifolia	14_2_3	2002
Cliffortia_filifolia	14_2_4	2002
Cliffortia_filifolia	14_3_6	2002
Cliffortia_filifolia	14_4_8	2002
Cliffortia_filifolia	14_5_9	2002
Cliffortia_filifolia	14_5_10	2002
Cliffortia_filifolia	14_6_12	2002
Cliffortia_filifolia	26_1_1	2002
Cliffortia_filifolia	32_4_7	2002
Cliffortia_filifolia	1_1_1	2008
Cliffortia_filifolia	1_1_2	2008
Cliffortia_filifolia	1_2_3	2008
Cliffortia_filifolia	1_3_5	2008
Cliffortia_filifolia	11_4_7	2008
Cliffortia_filifolia	13_3_5	2008
Cliffortia_filifolia	13_6_11	2008
Cliffortia_filifolia	14_1_1	2008
Cliffortia_filifolia	14_1_2	2008
Cliffortia_filifolia	14_4_8	2008
Cliffortia_filifolia	14_5_10	2008
Cliffortia_filifolia	3_2_4	2008
Cliffortia_filifolia	3_6_11	2008
Cliffortia_filifolia	32_1_2	2008
Cliffortia_filifolia	32_4_7	2008
Cliffortia_filifolia	32_4_8	2008
Cliffortia_filifolia	48_5_10	2008
Cliffortia_filifolia	9_2_4	2008
Cliffortia_filifolia	28_4_8	2011
Cliffortia_filifolia	41_6_11	2011
Cliffortia_filifolia	48_5_10	2011
Cliffortia_filifolia	1_1_2	2014
Cliffortia_filifolia	1_2_3	2014
Cliffortia_filifolia	1_3_5	2014
Cliffortia_filifolia	28_4_8	2014
Cliffortia_filifolia	3_6_11	2014
Cliffortia_filifolia	41_6_11	2014
Cliffortia_filifolia	7_3_6	2014
Cliffortia_glauca	26_1	2002
Cliffortia_glauca	26_2	2002
Cliffortia_glauca	26_3	2002
Cliffortia_glauca	28_2	2002
Cliffortia_glauca	26_1_2	2002
Cliffortia_glauca	26_2_4	2002
Cliffortia_glauca	26_3_5	2002
Cliffortia_glauca	26_3_6	2002
Cliffortia_glauca	26_4_8	2002
Cliffortia_glauca	26_5_10	2002
Cliffortia_glauca	26_6_11	2002
Cliffortia_graminea	5_3	2002
Cliffortia_graminea	34_1	2002
Cliffortia_graminea	34_2	2002
Cliffortia_graminea	34_3	2002
Cliffortia_graminea	5_1	2008
Cliffortia_graminea	34_1	2008
Cliffortia_graminea	34_1	2014
Cliffortia_graminea	5_2_4	2002
Cliffortia_graminea	5_5_10	2002
Cliffortia_graminea	34_1_2	2002
Cliffortia_graminea	34_2_3	2002
Cliffortia_graminea	34_2_4	2002
Cliffortia_graminea	34_3_5	2002
Cliffortia_graminea	34_5_9	2002
Cliffortia_graminea	34_1_2	2008
Cliffortia_graminea	34_2_3	2008
Cliffortia_graminea	34_2_4	2008
Cliffortia_graminea	34_3_5	2008
Cliffortia_graminea	34_4_8	2008
Cliffortia_graminea	34_5_9	2008
Cliffortia_graminea	5_2_4	2008
Cliffortia_graminea	5_3_6	2008
Cliffortia_graminea	5_5_10	2008
Cliffortia_graminea	5_5_12	2008
Cliffortia_graminea	34_1_2	2014
Cliffortia_graminea	34_2_3	2014
Cliffortia_graminea	34_2_4	2014
Cliffortia_graminea	34_3_5	2014
Cliffortia_graminea	34_5_10	2014
Cliffortia_graminea	34_6_11	2014
Cliffortia_obcordata	43_1	2002
Cliffortia_obcordata	49_1	2002
Cliffortia_obcordata	49_2	2002
Cliffortia_obcordata	49_3	2002
Cliffortia_obcordata	50_1	2002
Cliffortia_obcordata	18_3	2008
Cliffortia_obcordata	49_1	2008
Cliffortia_obcordata	50_1	2008
Cliffortia_obcordata	43_1	2014
Cliffortia_obcordata	49_2_3	2002
Cliffortia_obcordata	49_3_5	2002
Cliffortia_obcordata	49_4_7	2002
Cliffortia_obcordata	50_1_2	2002
Cliffortia_obcordata	18_5_9	2008
Cliffortia_obcordata	18_6_12	2008
Cliffortia_obcordata	49_1_2	2008
Cliffortia_obcordata	49_2_3	2008
Cliffortia_obcordata	49_3_5	2008
Cliffortia_obcordata	49_5_10	2008
Cliffortia_obcordata	49_6_12	2008
Cliffortia_obcordata	50_3_5	2008
Cliffortia_obcordata	50_5_9	2008
Cliffortia_obcordata	18_1_1	2014
Cliffortia_obcordata	18_3_6	2014
Cliffortia_obcordata	18_5_9	2014
Cliffortia_obcordata	18_6_12	2014
Cliffortia_obcordata	43_1_1	2014
Cliffortia_obcordata	43_1_2	2014
Cliffortia_obcordata	43_5_10	2014
Cliffortia_obcordata	43_6_11	2014
Cliffortia_obcordata	49_1_2	2014
Cliffortia_obcordata	49_2_3	2014
Cliffortia_obcordata	49_3_5	2014
Cliffortia_obcordata	49_4_7	2014
Cliffortia_obcordata	49_5_10	2014
Cliffortia_obcordata	49_6_12	2014
Cliffortia_obcordata	50_1_1	2014
Cliffortia_obcordata	50_3_5	2014
Cliffortia_obcordata	50_4_7	2014
Cliffortia_obcordata	50_5_9	2014
Cliffortia_obcordata	50_6_11	2014
Cliffortia_polygonifolia	6_1	2002
Cliffortia_polygonifolia	6_2	2002
Cliffortia_polygonifolia	7_1	2002
Cliffortia_polygonifolia	8_2	2002
Cliffortia_polygonifolia	8_3	2002
Cliffortia_polygonifolia	9_1	2002
Cliffortia_polygonifolia	39_3	2002
Cliffortia_polygonifolia	6_1	2008
Cliffortia_polygonifolia	28_3	2008
Cliffortia_polygonifolia	39_1	2008
Cliffortia_polygonifolia	40_5	2008
Cliffortia_polygonifolia	40_1	2011
Cliffortia_polygonifolia	6_1	2014
Cliffortia_polygonifolia	28_3	2014
Cliffortia_polygonifolia	39_2	2014
Cliffortia_polygonifolia	4_1_1	2002
Cliffortia_polygonifolia	6_1_1	2002
Cliffortia_polygonifolia	7_5_10	2002
Cliffortia_polygonifolia	8_2_4	2002
Cliffortia_polygonifolia	8_3_5	2002
Cliffortia_polygonifolia	39_4_7	2008
Cliffortia_polygonifolia	39_6_11	2011
Cliffortia_polygonifolia	39_6_11	2014
Cliffortia_ruscifolia	15_2	2002
Cliffortia_ruscifolia	39_1	2002
Cliffortia_ruscifolia	39_2	2002
Cliffortia_ruscifolia	39_1	2008
Cliffortia_ruscifolia	39_1	2014
Cliffortia_ruscifolia	39_1_2	2008
Cliffortia_ruscifolia	39_1_2	2011
Cliffortia_ruscifolia	39_6_11	2011
Cliffortia_ruscifolia	39_6_12	2011
Cliffortia_ruscifolia	39_1_2	2014
Cliffortia_ruscifolia	39_6_11	2014
Cliffortia_ruscifolia	39_6_12	2014
Cliffortia_sp6	7_1	2002
Cliffortia_sp6	12_1	2002
Cliffortia_sp6	12_3	2002
Cliffortia_sp6	26_2	2002
Cliffortia_sp6	31_2	2002
Cliffortia_sp6	41_6	2002
Cliffortia_sp6	9_6_11	2002
Cliffortia_sp6	26_2_4	2002
Cliffortia_sp6	26_4_7	2002
Cliffortia_sp6	26_6_11	2002
Cliffortia_sp6	28_4_8	2002
Cliffortia_sp6	28_5_10	2002
Cliffortia_stricta	1_3	2002
Cliffortia_stricta	28_2	2002
Cliffortia_stricta	33_2	2002
Cliffortia_stricta	35_1	2002
Cliffortia_stricta	39_6	2002
Cliffortia_stricta	1_1	2008
Cliffortia_stricta	3_1	2008
Cliffortia_stricta	6_2	2008
Cliffortia_stricta	7_1	2008
Cliffortia_stricta	8_1	2008
Cliffortia_stricta	9_1	2008
Cliffortia_stricta	33_2	2008
Cliffortia_stricta	35_1	2008
Cliffortia_stricta	1_1	2014
Cliffortia_stricta	3_1	2014
Cliffortia_stricta	7_1	2014
Cliffortia_stricta	8_1	2014
Cliffortia_stricta	9_1	2014
Cliffortia_stricta	35_1	2014
Cliffortia_stricta	1_1_1	2002
Cliffortia_stricta	1_1_2	2002
Cliffortia_stricta	1_2_4	2002
Cliffortia_stricta	1_4_7	2002
Cliffortia_stricta	1_4_8	2002
Cliffortia_stricta	1_5_9	2002
Cliffortia_stricta	1_5_10	2002
Cliffortia_stricta	1_6_11	2002
Cliffortia_stricta	1_6_12	2002
Cliffortia_stricta	3_1_1	2002
Cliffortia_stricta	3_4_7	2002
Cliffortia_stricta	3_6_12	2002
Cliffortia_stricta	39_4_7	2002
Cliffortia_stricta	1_1_1	2008
Cliffortia_stricta	1_2_4	2008
Cliffortia_stricta	1_3_5	2008
