big_plot	peg	plot	species	regen_mode	no	max_ht	prop_cov_alive	prop_cov	new_seed	value
0	0	42.5.10	Pelargonium_capitatum	s	1	40	75	75	0	1
0	0	42.5.10	Raphanus_raphanistrum	s	6	100	0	100	0	1
0	pg	42.6.11	Caryx_clavata	s	2	70	80	25	0	1
0	pg	42.6.11	Conyza_bonariensis	s	4	180	100	5	0	1
0	0	42.6.11	Picris_echiodes	s	4	150	100	30	0	1
0	0	42.6.11	Solanum_quadrangulare		0			10	0	1
0	0	42.6.11	Raphanus_raphanistrum	s	1	80	0	25	0	1
0	0	42.6.12	Chrysanthemoides_monolifera		0		100	100	0	1
0	0	42.6.12	Acacia_cyclops		0			80	0	1
0	0	42.6.12	Picris_echiodes	s	2	80	100	1	0	1
0	0	43.1.1	Ischyrolepis_eleocharis	r	7	20	50	20	0	1
0	0	43.1.1	Muraltia_sp_2007/218	s	3	20	100	3	0	1
0	0	43.1.1	Pelargonium_betulinum	s	3	30	100	2	0	1
0	0	43.1.1	Metalasia_muricata		0			25	0	1
0	0	43.1.1	Acacia_saligna	s	1	15	100	0.1	0	1
0	0	43.1.1	Ehrharta_villosa	s	3	50	100	1	0	1
0	0	43.1.1	Passerina_paleacea	s	1	10	100	0.1	1	1
0	0	43.1.1	Acacia_saligna		0			10	0	1
0	0	43.1.1	Hermania_multiflora	s	1	20	100	1	0	1
0	0	43.1.1	Ficinia_bulbosa	s	1	20	100	1	0	1
0	0	43.1.1	Pelargonium_myrrhifolium	s	1	10	100	0.1	0	1
0	0	43.1.2	Ficinia_bulbosa	r	6	20	50	5	0	1
0	0	43.1.2	Muraltia_sp_2007/218	s	2	15	100	1	1	1
0	0	43.1.2	Ficinia_filiformis		1	20	100	1	0	1
0	0	43.1.2	Ehrharta_villosa	s	4	20	100	1	0	1
0	0	43.1.2	Acacia_saligna	s	1	15	100	0.1	0	1
0	0	43.1.2	Metalasia_muricata	s	1	20	100	1	0	1
0	0	43.1.2	Helmunthia_membranaceae	s	1	20	50	0.1	0	1
0	0	43.2.3	Acacia_saligna	r	5	130		20	0	1
0	0	43.2.3	Acacia_saligna	s	5	100	100	10	0	1
0	0	43.2.3	Pelargonium_betulinum	s	10	65	100	50	0	1
0	0	43.2.3	Metalasia_muricata		0			1	0	1
0	0	43.2.3	Ficinia_bulbosa	r	3	20	50	2	0	1
0	0	43.2.3	Ehrharta_villosa	s	1	50	50	0.1	0	1
0	pg	43.2.4	Helmunthia_membranaceae	s	2	50	20	1	0	1
0	pg	43.2.4	Acacia_saligna	r	1	30	20	0.1	0	1
0	pg	43.2.4	Aspalathus_ericifolia_2007/207	s	2	30	0	0.1	1	1
0	pg	43.2.4	Ficinia_bulbosa	r	3	10	50	1	0	1
0	pg	43.2.4	Helichrysum_niveum	s	1	10	100	1	0	1
0	pg	43.2.4	Pelargonium_capitatum	s	2	40	75	1	1	1
0	0	43.3.5	Pelargonium_capitatum	s	4	30	80	4	0	1
0	0	43.3.5	Pelargonium_betulinum		0		100	3	0	1
0	0	43.3.5	Metalasia_muricata	s	2	20	100	1	2	1
0	0	43.3.5	Muraltia_sp_2007/218	s	5	15	100	2	5	1
0	0	43.3.5	Hermania_multiflora	s	1	20	100	1	0	1
0	0	43.3.5	Acacia_saligna	r	3	140	100	25	0	1
0	0	43.3.5	Ficinia_bulbosa	s	2	15	50	1	0	1
0	0	43.3.6	Acacia_saligna	s	3	135	100	30	0	1
0	0	43.3.6	Helmunthia_membranaceae	s	1	40	20	1	0	1
0	0	43.3.6	Metalasia_muricata	s	1	60	100	10	0	1
0	0	43.3.6	Pelargonium_capitatum	s	2	40	75	1	1	1
0	0	43.4.7	Ficinia_bulbosa	s	1	10	100	0.1	0	1
0	0	43.4.7	Acacia_saligna	s	1	30	100	1	0	1
0	0	43.4.7	Conyza_bonariensis	s	1	10	100	0.1	0	1
0	0	43.4.7	Chrysanthemoides_monolifera	s	3	15	100	1	3	1
0	0	43.4.7	Acacia_cyclops		0			0.1	0	1
0	0	43.4.8	Helmunthia_membranaceae	s	3	40	25	2	0	1
0	0	43.4.8	Acacia_saligna	s	2	160	100	20	0	1
0	0	43.5.9	Acacia_saligna	s	4	250	100	100	0	1
0	0	43.5.9	Helmunthia_membranaceae	s	1	50	25	3	0	1
0	0	43.5.9	Aspalathus_ericifolia_2007/207		0			5	0	1
0	0	43.5.9	Pelargonium_capitatum	s	1	20	100	0.1	0	1
0	0	43.5.9	Chrysanthemoides_monolifera	s	1	20	100	1	0	1
0	0	43.5.10	Metalasia_muricata	s	3	60	100	40	1	1
0	0	43.5.10	Muraltia_sp_2007/218	s	1	20	100	1	0	1
0	0	43.5.10	Ficinia_bulbosa	s	2	30	20	1	0	1
0	0	43.5.10	Ischyrolepis_eleocharis	r	2	20	100	0.1	0	1
0	0	43.5.10	Acacia_saligna	r	1	90	100	10	0	1
0	0	43.5.10	Passerina_corymbosa	s	1	55	75	3	0	1
0	0	43.5.10	Helmunthia_membranaceae	s	1	30	50	1	0	1
0	0	43.6.11	Ehrharta_villosa	s	2	60	100	5	0	1
0	0	43.6.11	Acacia_saligna		0			10	0	1
0	0	43.6.12	Metalasia_muricata	s	1	100	100	70	0	1
0	0	43.6.12	Ischyrolepis_eleocharis	r	20	20	60	30	0	1
0	0	43.6.12	Muraltia_sp_2007/218	s	2	40	75	10	0	1
0	0	43.6.12	Pelargonium_betulinum	s	1	20	100	0.1	0	1
0	0	43.6.12	Ehrharta_villosa	s	2	40	50	1	0	1
0	0	43.6.12	Acacia_saligna		0			2	0	1
0	0	44.1.1	Helichrysum_pandurifolium	s	1	30	100	10	0	1
0	0	44.1.1	Conyza_bonariensis	s	6	20	100	2	0	1
0	0	44.1.1	Sonchus_oleraceus	s	6	30	100	1	0	1
0	0	44.1.1	Briza_maxima	s	15	20	0	10	0	1
0	0	44.1.1	Wahlenbergia_capensis	s	2	10	50	0.1	0	1
0	0	44.1.2	Acacia_cyclops	s	2	20	100	0.1	1	1
0	0	44.1.2	Watsonia_borbonica	s	1	20	100	1	0	1
0	0	44.1.2	Hyperinnia_hirta	s	1	20	100	0.1	0	1
0	0	44.1.2	Helichrysum_cymosum	s	1	30	80	10	0	1
0	0	44.1.2	Tribolium_uniolae	s	5	40	75	6	0	1
0	0	44.1.2	Passerina_corymbosa	s	2	70	100	10	0	1
0	0	44.1.2	Ischyrolepis_capensis		0			1	0	1
0	0	44.1.2	Helichrysum_pandurifolium	s	1	4	100	0.1	0	1
0	0	44.2.3	Passerina_corymbosa	s	2	90	80	25	0	1
0	0	44.2.3	Tetraria_cuspidata	r	2	50	100	20	0	1
0	0	44.2.3	Helichrysum_cymosum	s	2	20	100	10	0	1
0	0	44.2.3	Acacia_cyclops	s	3	60	100	10	0	1
0	0	44.2.3	Helichrysum_litorale	s	2	10	100	3	0	1
0	0	44.2.3	Cymbopogon_marginatus	s	1	20	100	0.1	0	1
0	0	44.2.3	Tribolium_uniolae	s	3	50	100	1	0	1
0	0	44.2.4	Tetraria_cuspidata	r	3	70	100	40	0	1
0	0	44.2.4	Passerina_corymbosa	s	1	110	100	20	0	1
0	0	44.2.4	Acacia_cyclops	s	1	70	100	2	0	1
0	0	44.3.5	Aspalathus_divericata	s	1	15		10	0	1
0	0	44.3.5	Tribolium_uniolae	s	5	40	100	10	0	1
0	0	44.3.5	Rhus_lucida	r	3	90	100	15	0	1
0	0	44.3.5	Cymbopogon_marginatus	s	1	25	100	0.1	0	1
0	0	44.3.5	Pelargonium_cucullatum	s	1	65	100	1	0	1
0	0	44.3.5	Acacia_cyclops	s	1	110	100	3	0	1
0	0	44.3.5	Lobelia_comosa	s	1	40	100	0.1	0	1
0	0	44.3.5	Passerina_corymbosa	s	2	10	100	0.1	2	1
0	0	44.3.6	Tetraria_cuspidata	s	1	40	100	2	0	1
0	0	44.3.6	Chrysanthemoides_monolifera	s	1	55	100	5	0	1
0	0	44.3.6	Helichrysum_pandurifolium	s	1	45	75	5	0	1
0	0	44.3.6	Passerina_corymbosa	s	8	65	75	10	6	1
0	0	44.3.6	Pelargonium_latum	s	4	30	100	1	0	1
0	0	44.3.6	Polycarpon_tetraphyllum	s	2	2	100	0.1	0	1
0	0	44.3.6	Silene_cretica	s	4	15	50	0.1	0	1
0	0	44.3.6	Briza_maxima	s	10	35	50	1	0	1
0	0	44.3.6	Helichrysum_indicum	s	2	3	100	0.1	0	1
0	0	44.3.6	Petrorhagia_prolifera	s	2	25	25	0.1	0	1
0	0	44.3.6	Ehrharta_calycina		0			1	0	1
0	0	44.3.6	Rhus_lucida	s	2	2	100	0.1	2	1
0	0	44.4.7	Rhus_lucida	r	5	120	100	50	0	1
0	0	44.4.7	Struthiola_striata	s	2	75	100	15	0	1
0	0	44.4.7	Myrsine_africana	s	1	15	100	0.1	0	1
0	0	44.4.7	Passerina_corymbosa	s	3	120	100	5	2	1
0	0	44.4.7	Briza_maxima	s	5	30	50	0.1	0	1
0	0	44.4.7	Acacia_cyclops	s	1	5	100	0.1	1	1
0	0	44.4.7	Nemesia_versicolor	s	1	5	100	0.1	0	1
0	0	44.4.7	Bulb_sp	s	3	5	100	0.1	3	1
0	0	44.4.8	Maytenus_oleoides	r	1	50	100	1	0	1
0	0	44.4.8	Tetraria_cuspidata	s	1	30	100	1	1	1
0	0	44.4.8	Helichrysum_pandurifolium	s	1	15	100	1	0	1
0	0	44.4.8	Bolusafra_bituminosa	s	1	10	100	0.1	1	1
0	0	44.4.8	Lobelia_comosa	s	1	25	100	0.1	1	1
0	0	44.4.8	Passerina_corymbosa	s	6	30	100	3	7	1
0	0	44.4.8	Helichrysum_litorale	s	6	10	100	40	0	1
0	0	44.4.8	Leucospermum_conocarpodendron	s	1	12	100	0.1	1	1
0	0	44.4.8	Briza_maxima	s	25	30	50	1	0	1
0	0	44.4.8	Petrorhagia_prolifera	s	25	50	20	5	0	1
0	0	44.4.8	Acacia_cyclops	s	1	15	100	0.1	0	1
0	0	44.5.9	Senecio_pterophorus	s	2	15	100	1	0	1
0	0	44.5.9	Mustard_seed_2007/119	s	1	30	100	1	0	1
0	0	44.5.9	Wahlenbergia_capensis	s	1	25	100	0.1	0	1
0	0	44.5.9	Ehrharta_calycina	s	2	20	100	1	0	1
0	0	44.5.9	Passerina_corymbosa		0			10	0	1
0	0	44.5.10	Ischyrolepis_capensis	r	3	70	100	20	0	1
0	0	44.5.10	Passerina_corymbosa	s	13	80	100	50	0	1
0	0	44.5.10	Tetraria_cuspidata	r	2	80	100	3	0	1
0	0	44.5.10	Tetraria_cuspidata	s	2	60	100	1	0	1
0	0	44.5.10	Helichrysum_cymosum	s	1	8	100	1	1	1
0	0	44.5.10	Acacia_cyclops	s	1	80	100	5	0	1
0	0	44.6.11	Ficinia_oligantha	s	2	15	100	2	0	1
0	0	44.6.11	Briza_maxima	s	25	25	50	15	0	1
0	0	44.6.11	Aspalathus_divericata		0		100	30	0	1
0	0	44.6.11	Aspalathus_divericata	s	1	10	100	0.1	1	1
0	0	44.6.11	Senecio_pterophorus	s	1		100	0.1	1	1
0	0	44.6.11	Passerina_corymbosa	s	8	5	100	0.1	0	1
0	0	44.6.11	Tetraria_cuspidata	s	1	8	100	5	0	1
0	0	44.6.11	Passerina_corymbosa	s	0				0	1
0	0	44.6.12	Ficinia_nigrescens	s	1	50	100	5	0	1
0	0	44.6.12	Helichrysum_litorale	s	5	15	100	80	0	1
0	0	44.6.12	Passerina_corymbosa	s	4	45	100	1	3	1
0	0	44.6.12	Helichrysum_pandurifolium	s	4	3	100	0.1	4	1
0	0	44.6.12	Helichrysum_indicum	s	4	15	100	0.1	0	1
0	0	44.6.12	Briza_maxima	s	25	20	50	10	0	1
0	0	44.6.12	Petrorhagia_prolifera	s	1	10	50	0.1	0	1
0	0	44.6.12	Holothrix_villosa	s	3	10	0	0.1	0	1
0	0	44.6.12	Acacia_cyclops	s	2	40	100	2	0	1
0	0	46.1.1	Elegia_racemosa	r	4	50	75	5	0	1
0	0	46.1.1	Ischyrolepis_capensis	r	2	40	50	10	0	1
0	0	46.1.1	Drimia_sp	s	1	25	100	0.1	0	1
0	0	46.1.1	Unknown_bulb		1	20	100	0.1	0	1
0	0	46.1.1	Merxmuellera_rufa	r	2	20	1100	1	0	1
0	0	46.1.1	Caesia_contorta	r	1	20	100	1	0	1
0	0	46.1.1	Ficinia_zeyherii	r	4	25	50	10	0	1
0	0	46.1.1	Tetraria_cuspidata	r	3	45	75	3	0	1
0	0	46.1.1	Elegia_palaceae	r	1	25	100	0.1	0	1
0	0	46.1.1	Ehrharta_ramosa_	r	1	30	100	0.1	0	1
0	0	46.1.1	Erica_hispidula	s	20	45	100	40	0	1
0	0	46.1.1	Leucadendron_xanthoconus	s	24	50	100	30	0	1
0	0	46.1.1	Thamnochortus_gracilus	s	1	35	100	0.1	0	1
0	0	46.1.2	Corymbium_africanum	r	3	15	50	5	0	1
0	0	46.1.2	Carpacoce_vaginellata	s	25	15	100	10	0	1
0	0	46.1.2	Pentaschistis_malouensis	r	2	20	25	5	0	1
0	0	46.1.2	Elegia_racemosa	r	5	50	50	10	0	1
0	0	46.1.2	Hypodiscus_aristatus	r	4	55	25	10	0	1
0	0	46.1.2	Erica_lutea	s	4	45	100	5	0	1
0	0	46.1.2	Erica_hispidula	s	25	25	100	30	0	1
0	0	46.1.2	Leucadendron_xanthoconus	s	20	50	100	25	0	1
0	0	46.1.2	Ischyrolepis_capensis	r	1	30	100	0.1	0	1
0	0	46.1.2	Caesia_contorta	r	1	30	100	0.1	0	1
0	0	46.1.2	Thamnochortus_gracilus		2	40	50	1	0	1
0	0	46.1.2	Stoebe_cinerea	s	1	20	50	0.1	0	1
0	0	46.1.2	Clutia_alaternoides	r	1	20	100	1	0	1
0	0	46.2.3	Staberoha_cernua	s	1	45	80	25	0	1
0	0	46.2.3	Leucadendron_xanthoconus	s	35	45	100	10	0	1
0	0	46.2.3	Erica_hispidula	s	25	40	100	50	0	1
0	0	46.2.3	Othonna_quinquidentata	s	2	25	100	1	0	1
0	0	46.2.3	Hypodiscus_aristatus	r	3	60	50	10	0	1
0	0	46.2.3	Elegia_racemosa	r	3	45	50	2	0	1
0	0	46.2.3	Pentaschistis_malouensis	r	3	25	40	3	0	1
0	0	46.2.3	Ischyrolepis_capensis	r	1	35	50	1	0	1
0	0	46.2.3	Restio_triticeus	r	5	50	100	5	0	1
0	0	46.2.3	Thamnochortus_gracilus	r	1	55	100	1	0	1
0	0	46.2.3	Merxmuellera_rufa	r	3	10	50	0.1	0	1
0	0	46.2.3	Clutia_alaternoides	s	1	15	100	0.1	0	1
0	0	46.2.4	Elegia_racemosa	r	6	70	50	20	0	1
0	0	46.2.4	Hypodiscus_aristatus	r	2	65	50	5	0	1
0	0	46.2.4	Erica_hispidula	s	25	35	100	50	0	1
0	0	46.2.4	Carpacoce_vaginellata	s	25	15	75	5	0	1
0	0	46.2.4	Stoebe_cinerea	s	1	15	10	1	0	1
0	0	46.2.4	Leucadendron_xanthoconus	s	1	30	100	1	0	1
0	0	46.2.4	Thamnochortus_gracilus	r	2	30	40	1	0	1
0	0	46.2.4	Ischyrolepis_capensis	r	2	40	75	2	0	1
0	0	46.2.4	Corymbium_africanum	r	8	20	75	10	0	1
0	0	46.2.4	Pentaschistis_malouensis	r	1	25	40	3	0	1
0	0	46.2.4	Ficinia_zeyherii	r	2	10	75	0.1	0	1
0	0	46.2.4	Ehrharta_ramosa_	r	2	20	100	0.1	0	1
0	0	46.3.5	Ehrharta_ramosa_	r	3	20	50	2	0	1
0	0	46.3.5	Tetraria_cuspidata	r	1	50	50	1	0	1
0	0	46.3.5	Phylica_imberbis	s	1	20	100	0.1	0	1
0	0	46.3.5	Protea_cynaroides	r	1	30	100	1	0	1
0	0	46.3.5	Leucadendron_xanthoconus	s	12	50	100	25	0	1
0	0	46.3.5	Elegia_racemosa	r	2	60	50	10	0	1
0	0	46.3.5	Unknown_bulb	r	1	10	100	0.1	0	1
0	0	46.3.5	Corymbium_africanum	r	10	15	50	10	0	1
0	0	46.3.5	Ficinia_zeyherii	r	1	15	50	0.1	0	1
0	0	46.3.5	Pentaschistis_malouensis	r	1	20	50	2	0	1
0	0	46.3.5	Caesia_contorta	r	1	20	100	0.1	0	1
0	0	46.3.5	Carpacoce_vaginellata	s	3	5	100	0.1	0	1
0	0	46.3.5	Hermus_villosa	s	1	2	100	0.1	0	1
0	0	46.3.5	Erica_hispidula	s	25	40	100	50	0	1
0	0	46.3.5	Peucadanum_ferulaceum	s	1	25	100	1	0	1
0	0	46.3.6	Tetraria_compar		0			3	0	1
0	0	46.3.6	Erica_mammosa	s	7	75	100	20	0	1
0	0	46.3.6	Erica_hispidula	s	15	50	100	15	0	1
0	0	46.3.6	Leucadendron_xanthoconus	s	23	50	100	60	0	1
0	0	46.3.6	Carpacoce_vaginellata	r	8	15	80	15	0	1
0	0	46.3.6	Polygala_garcinii	s	1	30	100	0.1	0	1
0	0	46.3.6	Ficinia_zeyherii	r	4	20	50	2	0	1
0	0	46.3.6	Caesia_contorta	r	3	15	40	0.1	0	1
0	0	46.3.6	Cannamois_virgata	r	2	30	50	0.1	0	1
0	0	46.3.6	Microdon_dubius	r	1	40	50	3	0	1
0	0	46.3.6	Hypodiscus_aristatus	r	2	50	40	2	0	1
0	0	46.3.6	Tetraria_cuspidata	r	1	40	50	1	0	1
0	0	46.3.6	Elegia_racemosa	r	2	50	50	2	0	1
0	0	46.3.6	Merxmuellera_rufa	r	2	10	75	1	0	1
0	0	46.4.7	Ehrharta_ramosa_	r	1	30	100	0.1	0	1
0	0	46.4.7	Penea_mucronata	r	1	35	100	2	0	1
0	0	46.4.7	Pentaschistis_malouensis	r	2	30	50	5	0	1
0	0	46.4.7	Leucadendron_xanthoconus	s	12	60	100	20	0	1
0	0	46.4.7	Erica_mammosa	s	3	60	100	10	0	1
0	0	46.4.7	Erica_hispidula	s	8	40	100	10	0	1
0	0	46.4.7	Anthospermum_aethiopicum	s	5	20	100	0.1	0	1
0	0	46.4.7	Ischyrolepis_capensis	r	5	45	50	5	0	1
0	0	46.4.7	Cannamois_virgata	r	25	50	50	25	0	1
0	0	46.4.7	Tetraria_ustulata	r	2	15	100	15	0	1
0	0	46.4.7	Carpacoce_vaginellata	s	2	10	100	0.1	0	1
0	0	46.4.7	Ursinia_paleacea	s	4	20	100	0.1	0	1
0	0	46.4.8	Tetraria_cuspidata	r	2	50	80	20	0	1
0	0	46.4.8	Pentameris_macrocalycina	r	1	60	80	5	0	1
0	0	46.4.8	Hypodiscus_aristatus	r	4	50	40	10	0	1
0	0	46.4.8	Leucadendron_xanthoconus	s	13	50	100	20	0	1
0	0	46.4.8	Erica_hispidula	s	25	35	100	40	0	1
0	0	46.4.8	Carpacoce_vaginellata	s	10	10	75	1	0	1
0	0	46.4.8	Pentaschistis_malouensis	r	2	20	50	5	0	1
0	0	46.4.8	Tetraria_ustulata		0			0.1	0	1
0	0	46.4.8	Elegia_racemosa	r	0.1	50	60	15	0	1
0	0	46.4.8	Thamnochortus_gracilus	r	1	55	25	1	0	1
0	0	46.4.8	Ischyrolepis_capensis	r	1	40	50	0.1	0	1
0	0	46.4.8	Cannamois_virgata	r	2	30	50	2	0	1
0	0	46.5.9	Elegia_racemosa	r	1	50	50	5	0	1
0	0	46.5.9	Staberoha_cernua	s	1	55	50	5	0	1
0	0	46.5.9	Stoebe_cinerea	s	1	35	80	2	0	1
0	0	46.5.9	Ursinia_paleacea	s	4	50	100	5	0	1
0	0	46.5.9	Leucadendron_xanthoconus	s	20	60	100	30	0	1
0	0	46.5.9	Erica_hispidula	s	40	35	10	40	0	1
0	0	46.5.9	Merxmuellera_rufa	r	10	10	50	10	0	1
0	0	46.5.9	Pentaschistis_malouensis	r	1	30	80	1	0	1
0	0	46.5.9	Adenandra_villosa	s	1	30	100	1	0	1
0	0	46.5.9	Caesia_contorta	r	1	30	100	0.1	0	1
0	0	46.5.9	Ficinia_zeyherii	r	1	10	0	1	0	1
0	0	46.5.9	Restio_sp_2007/236	r	4	40	75	2	0	1
0	0	46.5.9	Carpacoce_vaginellata	s	2	15	100	1	0	1
0	0	46.5.10	Schizaea_pectinata	r	2	25	75	5	0	1
0	0	46.5.10	Carpacoce_vaginellata	r	6	15	80	2	0	1
0	0	46.5.10	Stoebe_cinerea	s	1	20	25	1	0	1
0	0	46.5.10	Tetraria_ustulata	r	1	40	90	10	0	1
0	0	46.5.10	Hypodiscus_aristatus	r	2	50	50	5	0	1
0	0	46.5.10	Caesia_contorta	r	1	30	50	1	0	1
0	0	46.5.10	Pentaschistis_malouensis	r	1	20	75	2	0	1
0	0	46.5.10	Cannamois_virgata	r	1	20	50	1	0	1
0	0	46.5.10	Elegia_racemosa	r	2	60	50	2	0	1
0	0	46.5.10	Erica_hispidula	s	25	35	100	20	0	1
0	0	46.5.10	Penea_mucronata	r	1	25	80	1	0	1
0	0	46.5.10	Ficinia_zeyherii	r	1	10	50	0.1	0	1
0	0	46.5.10	Merxmuellera_rufa	r	2	10	100	0.1	0	1
0	0	46.5.10	Thesium_sp_2007/229	s	3	15	50	0.1	0	1
0	0	46.5.10	Leucadendron_xanthoconus	s	9	50	100	20	0	1
0	0	46.5.10	Ehrharta_ramosa_	r	1	30	100	0.1	0	1
0	0	46.6.11	Merxmuellera_rufa	r	3	10	50	2	0	1
0	0	46.6.11	Stoebe_cinerea	s	1	25	50	1	0	1
0	0	46.6.11	Metalasia_divergens	s	1	30	100	1	0	1
0	0	46.6.11	Anthospermum_aethiopicum	s	1	10	100	0.1	0	1
0	0	46.6.11	Thesium_sp_2007/229	s	1	10	100	0.1	0	1
0	0	46.6.11	Erica_muscosa	s	2	70	100	5	0	1
0	0	46.6.11	Cannamois_virgata	r	1	25	50	1	0	1
0	0	46.6.11	Ischyrolepis_capensis	r	1	55	25	1	0	1
0	0	46.6.11	Leucadendron_xanthoconus	s	11	40	100	15	0	1
0	0	46.6.11	Tetraria_compar	r	3	40	75	10	0	1
0	0	46.6.11	Tetraria_ustulata		0		100	2	0	1
0	0	46.6.11	Erica_hispidula	s	20	40	100	20	0	1
0	0	46.6.11	Syncarpha_speciosissima	s	4	30	90	25	0	1
0	0	46.6.11	Hypodiscus_aristatus	r	2	50	40	10	0	1
0	0	46.6.11	Pentameris_macrocalycina	r	1	60	75	1	0	1
0	0	46.6.11	Tetraria_eximia	s	1	20	50	1	0	1
0	0	46.6.11	Ficinia_zeyherii	r	5	10	20	1	0	1
0	0	46.6.11	Caesia_contorta	s	1	10	100	0.1	0	1
0	0	46.6.11	Tetraria_cuspidata	s	1	30	50	0.1	0	1
0	0	46.6.11	Schizaea_pectinata	r	1	10	80	0.1	0	1
0	0	46.6.11	Elegia_racemosa	r	1	60	10	0.1	0	1
0	0	46.6.12	Erica_hispidula	s	25	30	100	20	0	1
0	0	46.6.12	Erica_lutea	s	2	40	100	2	0	1
0	0	46.6.12	Leucadendron_xanthoconus	s	30	40	100	25	0	1
0	0	46.6.12	Tetraria_ustulata	s	5	30	90	15	0	1
0	0	46.6.12	Tetraria_eximia	s	2	30	75	5	0	1
0	0	46.6.12	Syncarpha_vestita	s	3	20	100	2	0	1
0	0	46.6.12	Elegia_palaceae	s	5	20	50	3	0	1
0	0	46.6.12	Ischyrolepis_capensis	r	5	30	50	5	0	1
0	0	46.6.12	Elegia_racemosa	r	2	40	50	2	0	1
0	0	46.6.12	Merxmuellera_rufa	r	2	10	50	0.1	0	1
0	0	46.6.12	Haplocarpha_lanata	s	1	2	100	0.1	0	1
0	0	47.1.1	Chrysanthemoides_monolifera	s	1	100	100	10	0	1
0	0	47.1.1	Tribolium_uniolae	r	1	50	100	10	0	1
0	0	47.1.1	Pseudoselago_spuria	s	1	30	0	2	0	1
0	0	47.1.1	Stoebe_cinerea		0			10	0	1
0	0	47.1.1	Bobartia_gladiata		0			1	0	1
0	0	47.1.1	Lobelia_pinifolia		0			3	0	1
0	0	47.1.1	Ficinia_oligantha		0			0.1	0	1
0	0	47.1.1	Ehrharta_calycina		0			1	0	1
0	0	47.1.2	Taraxicum_oficiale	s	4	30	100	15	0	1
0	0	47.1.2	Wahlenbergia_exilis	s	1	5	100	0.1	0	1
0	0	47.1.2	Ficinia_nigrescens		0			1	0	1
0	0	47.2.3	Merxmuellera_rufa	r	1	30	100	8	0	1
0	0	47.2.3	Ehrharta_calycina	s	1	40	100	6	0	1
0	0	47.2.3	Ficinia_oligantha	r	3	30	100	10	0	1
0	0	47.2.3	Ficinia_nigrescens	r	3	40	50	2	0	1
0	0	47.2.3	Wahlenbergia_exilis	s	1	5	100	0.1	0	1
0	0	47.2.3	Pseudoselago_spuria	s	1	20	0	0.1	0	1
0	0	47.2.3	Helichrysum_litorale	s	1	7	100	0.1	0	1
0	0	47.2.3	Tetraria_cuspidata	r	1	30	100	0.1	0	1
0	pg	47.2.4	Tribolium_uniolae	s	1	30	100	0.1	0	1
0	pg	47.2.4	Helichrysum_litorale	s	4	10	100	1	0	1
0	pg	47.2.4	Stoebe_cinerea	s	2	40	100	75	0	1
0	pg	47.2.4	Pseudoselago_spuria	s	1	20	0	1	0	1
0	0	47.3.5	Ficinia_oligantha	r	3	20	100	15	0	1
0	0	47.3.5	Ficinia_nigrescens	r	2	40	90	15	0	1
0	0	47.3.5	Tetraria_cuspidata	r	1	30	100	10	0	1
0	0	47.3.5	Tribolium_uniolae	s	1	20	100	8	0	1
0	0	47.3.5	Muraltia_thunbergii	s	1	15	100	2	0	1
0	0	47.3.5	Pelargonium_sp_	r	1	20	100	0.1	0	1
0	pg	47.3.6	Watsonia_borbonica	s	1	13	100	0.1	0	1
0	pg	47.3.6	Ficinia_oligantha	r	6	30	100	4	0	1
0	pg	47.3.6	Ficinia_nigrescens	r	5	40	100	4	0	1
0	pg	47.3.6	Tetraria_cuspidata	s	2	15	80	1	0	1
0	pg	47.3.6	Merxmuellera_rufa	r	2	40	100	5	0	1
0	pg	47.3.6	Gnidia_juniperifolia	r	4	17	100	5	0	1
0	pg	47.3.6	Stoebe_cinerea	s	1	15	100	5	0	1
0	pg	47.3.6	Muraltia_thunbergii		0			1	0	1
0	pg	47.3.6	Helichrysum_litorale	s	2	10	100	0.1	0	1
0	0	47.4.7	Tetraria_cuspidata	r	2	25	100	4	0	1
0	0	47.4.7	Ficinia_oligantha	r	5	30	100	5	0	1
0	0	47.4.7	Indigofera_mauritanica	r	1	15	100	1	0	1
0	0	47.4.7	Pseudoselago_spuria	s	1	35	0	1	0	1
0	0	47.4.7	Berkheya_armata	r	1	10	50	1	0	1
0	0	47.4.7	Merxmuellera_rufa		0			1	0	1
0	pg	47.4.8	Ficinia_oligantha	r	3	30	75	3	0	1
0	0	47.5.9	Helichrysum_litorale	s	35	5	100	5	0	1
0	0	47.5.9	Briza_maxima	s	2	20	100	0.1	0	1
0	0	47.5.9	Taraxicum_oficiale	s	6	2	100	1	0	1
0	0	47.5.9	Ficinia_nigrescens	r	1	30	100	8	0	1
0	0	47.5.9	Oxalis_sp	r	2	5	100	0.1	0	1
0	0	47.5.9	Crassula_sp	s	1	2	100	0.1	0	1
0	0	47.5.10	Ehrharta_calycina		0			1	0	1
0	0	47.5.10	Ficinia_nigrescens		0			1	0	1
0	0	47.5.10	Erepsia_bracteata	s	1	2	100	0.1	0	1
0	0	47.6.11	Merxmuellera_rufa	r	4	30	100	13	0	1
0	0	47.6.11	Tribolium_uniolae	s	1	20	100	3	0	1
0	0	47.6.11	Ficinia_oligantha	r	3	15	100	2	0	1
0	0	47.6.11	Ficinia_nigrescens	r	9	35	75	7	0	1
0	0	47.6.11	Stoebe_cinerea	s	3	10	100	1	0	1
0	0	47.6.11	Taraxicum_oficiale	s	1	100	100	0.1	0	1
0	0	47.6.11	Watsonia_borbonica		0			1	0	1
